codgru,grupo,sigla,a_vl,a_cmv,a_mc,a_qtde,a_cli,d_vl,d_cmv,d_mc,d_qtde,d_cli
3413,LIMPA BICO,O,29.14,17.55,3.90,2,1,0.00,0.00,0.00,0,0
3413,LIMPA BICO,,190.76,165.51,29.70,13,6,32.10,31.66,3.94,2,1
3414,EMBREAGEM DISTR,E,40.81,25.06,3.12,7,1,0.00,0.00,0.00,0,0
3414,EMBREAGEM DISTR,F,7.75,4.46,3.02,1,1,0.00,0.00,0.00,0,0
3414,EMBREAGEM DISTR,K,35.04,22.36,4.57,6,3,12.58,8.40,3.45,2,2
3414,EMBREAGEM DISTR,N,0.00,0.00,0.00,0,0,12.72,9.64,1.55,2,1
3414,EMBREAGEM DISTR,U,5.83,3.58,1.56,1,1,0.00,0.00,0.00,0,0
3414,EMBREAGEM DISTR,,27.67,17.84,4.69,4,2,0.00,0.00,0.00,0,0
3416,TRAVA ROLAMENTO,E,93.72,78.90,2.88,13,2,200.40,145.66,2.76,24,1
3416,TRAVA ROLAMENTO,F,0.00,0.00,0.00,0,0,10.75,7.74,3.09,1,1
3416,TRAVA ROLAMENTO,K,301.68,226.40,28.08,34,12,130.39,108.36,6.52,14,3
3416,TRAVA ROLAMENTO,O,0.00,0.00,0.00,0,0,21.08,12.14,3.22,2,1
3416,TRAVA ROLAMENTO,,223.32,170.28,30.08,22,10,49.75,38.70,7.32,5,3
3418,TRAVA PIVO,F,85.08,48.36,6.66,4,1,0.00,0.00,0.00,0,0
3418,TRAVA PIVO,K,66.41,39.25,21.57,3,3,48.30,25.75,8.41,2,1
3418,TRAVA PIVO,,94.52,48.36,8.72,4,1,0.00,0.00,0.00,0,0
3423,ALAVANCA FREIO MAO,B,105.34,75.30,30.61,1,1,0.00,0.00,0.00,0,0
3423,ALAVANCA FREIO MAO,E,0.00,0.00,0.00,0,0,134.46,99.00,36.83,1,1
3423,ALAVANCA FREIO MAO,F,744.83,513.04,231.61,5,3,0.00,0.00,0.00,0,0
3423,ALAVANCA FREIO MAO,K,8980.48,6530.33,2470.14,52,44,1700.71,1216.83,493.42,9,9
3423,ALAVANCA FREIO MAO,M,119.33,87.88,32.66,1,1,0.00,0.00,0.00,0,0
3423,ALAVANCA FREIO MAO,N,793.84,584.57,217.34,5,2,0.00,0.00,0.00,0,0
3423,ALAVANCA FREIO MAO,O,218.31,130.31,64.80,1,1,0.00,0.00,0.00,0,0
3423,ALAVANCA FREIO MAO,,6931.09,5008.85,1937.50,37,32,1891.58,1389.12,520.88,11,11
3437,BUCHA CAIXA DIRECAO,E,82.86,68.07,5.60,4,1,42.18,34.49,1.99,2,1
3437,BUCHA CAIXA DIRECAO,I,0.00,0.00,0.00,0,0,7.73,4.45,3.11,1,1
3437,BUCHA CAIXA DIRECAO,K,635.50,470.39,76.59,22,10,54.72,42.96,6.71,2,1
3437,BUCHA CAIXA DIRECAO,M,11.26,8.54,2.76,2,1,0.00,0.00,0.00,0,0
3437,BUCHA CAIXA DIRECAO,O,14.98,10.21,3.00,1,1,0.00,0.00,0.00,0,0
3437,BUCHA CAIXA DIRECAO,,0.00,0.00,0.00,0,0,54.72,42.96,6.71,2,1
3439,CHAVE COMBINADA,K,17.94,19.58,5.15,1,1,62.49,68.19,12.34,4,2
3439,CHAVE COMBINADA,,27.13,21.71,11.32,2,2,43.95,47.97,8.12,3,2
3449,REMOVEDOR JUNTAS,K,0.00,0.00,0.00,0,0,29.08,28.56,3.56,2,1
3450,KIT RELACAO,K,82.24,56.67,14.61,1,1,0.00,0.00,0.00,0,0
3450,KIT RELACAO,,85.96,80.50,21.06,1,1,0.00,0.00,0.00,0,0
3459,BIELA MOTOR,K,346.54,250.31,63.96,1,1,306.42,207.54,69.81,1,1
3460,TROCADOR CALOR,E,871.82,663.40,168.05,7,5,1047.36,798.83,126.33,7,5
3460,TROCADOR CALOR,F,583.21,380.23,197.52,3,3,225.28,127.62,92.98,1,1
3460,TROCADOR CALOR,I,443.55,254.39,184.83,3,3,0.00,0.00,0.00,0,0
3460,TROCADOR CALOR,K,20747.59,14798.15,4481.89,115,86,8864.87,6201.42,2273.59,47,40
3460,TROCADOR CALOR,M,100.53,82.99,21.43,1,1,0.00,0.00,0.00,0,0
3460,TROCADOR CALOR,N,99.21,85.97,24.31,1,1,0.00,0.00,0.00,0,0
3460,TROCADOR CALOR,O,3600.26,2752.78,435.29,17,11,1024.07,697.46,127.60,7,4
3460,TROCADOR CALOR,,5022.63,3712.73,1398.48,31,26,3019.01,2291.50,702.09,11,11
3463,PASTA MONTAGEM,F,87.42,94.84,10.71,2,1,0.00,0.00,0.00,0,0
3463,PASTA MONTAGEM,K,350.10,361.91,51.20,8,3,42.54,26.98,9.89,1,1
3463,PASTA MONTAGEM,,57.54,47.42,23.06,1,1,0.00,0.00,0.00,0,0
3464,ALAVANCA CAMBIO,E,77.86,53.10,15.57,1,1,171.67,117.46,35.16,1,1
